Customer_ID,Gender,Age,City,Segment
C040929,Female,38,Delhi,Gold
C040930,Male,48,Delhi,Premium
C040931,Male,25,Hyderabad,Gold
C040932,Male,62,Delhi,Silver
C040933,Male,40,Chennai,Silver
C040934,Female,40,Bengaluru,Silver
C040935,Male,48,Chennai,Gold
C040936,Female,22,Chennai,Silver
C040937,Male,53,Mumbai,Silver
C040938,Male,50,Ahmedabad,Silver
C040939,Male,22,Bengaluru,Premium
C040940,Male,62,Bengaluru,Gold
C040941,Female,24,Chennai,Silver
C040942,Female,40,Mumbai,Silver
C040943,Female,42,Mumbai,Gold
C040944,Male,18,Pune,Silver
C040945,Male,38,Pune,Premium
C040946,Female,54,Delhi,Silver
C040947,Female,66,Kolkata,Gold
C040948,Male,57,Bengaluru,Gold
C040949,Female,67,Delhi,Silver
C040950,Male,65,Ahmedabad,Gold
C040951,Male,35,Ahmedabad,Silver
C040952,Female,49,Ahmedabad,Silver
C040953,Male,37,Kolkata,Gold
C040954,Male,27,Hyderabad,Silver
C040955,Female,60,Chennai,Gold
C040956,Male,52,Kolkata,Gold
C040957,Male,39,Pune,Silver
C040958,Female,25,Kolkata,Silver
C040959,Female,58,Kolkata,Silver
C040960,Male,40,Chennai,Silver
C040961,Female,46,Bengaluru,Silver
C040962,Female,41,Delhi,Gold
C040963,Female,37,Pune,Premium
C040964,Male,44,Delhi,Gold
C040965,Male,26,Bengaluru,Premium
C040966,Female,52,Pune,Silver
C040967,Male,46,Mumbai,Premium
C040968,Female,30,Bengaluru,Premium
C040969,Female,54,Bengaluru,Silver
C040970,Male,41,Delhi,Silver
C040971,Female,67,Pune,Premium
C040972,Female,58,Pune,Premium
C040973,Male,38,Ahmedabad,Premium
C040974,Female,44,Hyderabad,Gold
C040975,Male,21,Chennai,Silver
C040976,Female,22,Chennai,Gold
C040977,Male,30,Ahmedabad,Gold
C040978,Male,41,Delhi,Gold
C040979,Male,23,Pune,Silver
C040980,Male,30,Delhi,Gold
C040981,Male,47,Kolkata,Gold
C040982,Female,19,Ahmedabad,Silver
C040983,Female,23,Pune,Premium
C040984,Male,27,Delhi,Premium
C040985,Female,29,Kolkata,Gold
C040986,Female,40,Kolkata,Premium
C040987,Female,53,Hyderabad,Premium
C040988,Female,27,Pune,Premium
C040989,Male,55,Delhi,Silver
C040990,Male,20,Mumbai,Premium
C040991,Male,48,Hyderabad,Premium
C040992,Female,56,Hyderabad,Silver
C040993,Female,52,Chennai,Gold
C040994,Female,35,Chennai,Premium
C040995,Female,37,Delhi,Silver
C040996,Male,39,Kolkata,Premium
C040997,Male,36,Chennai,Gold
C040998,Male,19,Kolkata,Silver
C040999,Male,59,Pune,Silver
C041000,Male,40,Hyderabad,Premium
C041001,Female,66,Kolkata,Silver
C041002,Male,53,Mumbai,Premium
C041003,Female,47,Delhi,Premium
C041004,Female,30,Bengaluru,Silver
C041005,Male,30,Hyderabad,Silver
C041006,Female,38,Hyderabad,Silver
C041007,Male,70,Kolkata,Premium
C041008,Female,62,Pune,Gold
C041009,Male,38,Hyderabad,Silver
C041010,Female,52,Ahmedabad,Silver
C041011,Female,64,Chennai,Premium
C041012,Male,21,Ahmedabad,Premium
C041013,Female,51,Mumbai,Gold
C041014,Male,41,Bengaluru,Premium
C041015,Male,41,Hyderabad,Gold
C041016,Female,57,Bengaluru,Silver
C041017,Male,54,Kolkata,Silver
C041018,Male,31,Pune,Premium
C041019,Female,68,Pune,Premium
C041020,Male,32,Delhi,Gold
C041021,Male,56,Pune,Premium
C041022,Female,27,Kolkata,Silver
C041023,Male,22,Hyderabad,Gold
C041024,Female,47,Mumbai,Silver
C041025,Female,63,Kolkata,Gold
C041026,Male,59,Delhi,Premium
C041027,Female,43,Chennai,Gold
C041028,Male,23,Kolkata,Silver
C041029,Female,29,Hyderabad,Premium
C041030,Female,53,Ahmedabad,Premium
C041031,Female,31,Bengaluru,Premium
C041032,Female,63,Kolkata,Silver
C041033,Female,38,Bengaluru,Silver
C041034,Female,34,Ahmedabad,Gold
C041035,Female,60,Delhi,Silver
C041036,Male,18,Delhi,Premium
C041037,Male,27,Hyderabad,Premium
C041038,Male,54,Delhi,Silver
C041039,Female,60,Chennai,Premium
C041040,Female,58,Pune,Gold
C041041,Male,63,Pune,Silver
C041042,Female,48,Mumbai,Premium
C041043,Male,30,Chennai,Premium
C041044,Male,22,Mumbai,Premium
C041045,Female,55,Hyderabad,Gold
C041046,Male,59,Bengaluru,Premium
C041047,Female,64,Hyderabad,Premium
C041048,Male,25,Mumbai,Premium
C041049,Female,51,Bengaluru,Silver
C041050,Female,56,Mumbai,Premium
C041051,Male,45,Chennai,Premium
C041052,Male,70,Ahmedabad,Silver
C041053,Female,65,Bengaluru,Gold
C041054,Female,45,Ahmedabad,Silver
C041055,Male,60,Pune,Premium
C041056,Male,60,Mumbai,Gold
C041057,Female,23,Pune,Silver
C041058,Male,54,Kolkata,Silver
C041059,Male,69,Chennai,Premium
C041060,Male,66,Delhi,Premium
C041061,Male,66,Pune,Gold
C041062,Female,48,Kolkata,Premium
C041063,Male,67,Hyderabad,Premium
C041064,Female,58,Ahmedabad,Premium
C041065,Female,49,Delhi,Silver
C041066,Female,18,Pune,Premium
C041067,Female,40,Chennai,Silver
C041068,Male,45,Bengaluru,Gold
C041069,Male,67,Pune,Silver
C041070,Female,55,Chennai,Premium
C041071,Male,70,Mumbai,Premium
C041072,Female,59,Mumbai,Silver
C041073,Female,38,Delhi,Gold
C041074,Female,69,Chennai,Premium
C041075,Female,29,Chennai,Silver
C041076,Male,46,Ahmedabad,Silver
C041077,Male,45,Chennai,Premium
C041078,Female,56,Delhi,Gold
C041079,Male,42,Ahmedabad,Silver
C041080,Male,19,Ahmedabad,Gold
C041081,Male,66,Kolkata,Gold
C041082,Female,38,Ahmedabad,Premium
C041083,Female,29,Delhi,Silver
C041084,Male,54,Pune,Gold
C041085,Male,61,Pune,Premium
C041086,Male,59,Hyderabad,Gold
C041087,Male,44,Ahmedabad,Premium
C041088,Male,40,Mumbai,Gold
C041089,Female,55,Chennai,Premium
C041090,Male,37,Mumbai,Gold
C041091,Male,35,Delhi,Gold
C041092,Male,66,Hyderabad,Gold
C041093,Female,69,Ahmedabad,Silver
C041094,Male,26,Delhi,Silver
C041095,Male,57,Kolkata,Silver
C041096,Male,33,Chennai,Gold
C041097,Female,48,Kolkata,Premium
C041098,Male,43,Chennai,Gold
C041099,Female,54,Delhi,Premium
C041100,Female,18,Kolkata,Gold
C041101,Male,28,Bengaluru,Silver
C041102,Female,36,Mumbai,Premium
C041103,Female,39,Hyderabad,Silver
C041104,Female,24,Delhi,Gold
C041105,Female,47,Bengaluru,Silver
C041106,Male,43,Bengaluru,Silver
C041107,Female,44,Hyderabad,Premium
C041108,Male,63,Ahmedabad,Premium
C041109,Male,61,Mumbai,Gold
C041110,Male,66,Delhi,Silver
C041111,Female,42,Pune,Gold
C041112,Female,28,Chennai,Gold
C041113,Male,68,Kolkata,Premium
C041114,Male,29,Mumbai,Silver
C041115,Female,68,Chennai,Silver
C041116,Male,25,Pune,Premium
C041117,Female,60,Chennai,Gold
C041118,Male,31,Delhi,Silver
C041119,Female,70,Delhi,Silver
C041120,Female,48,Kolkata,Silver
C041121,Female,48,Bengaluru,Premium
C041122,Male,33,Hyderabad,Gold
C041123,Female,28,Chennai,Gold
C041124,Female,19,Pune,Silver
C041125,Female,67,Ahmedabad,Premium
C041126,Female,42,Ahmedabad,Silver
C041127,Male,53,Mumbai,Gold
C041128,Male,67,Chennai,Gold
C041129,Male,18,Hyderabad,Gold
C041130,Female,54,Pune,Premium
C041131,Male,37,Hyderabad,Premium
C041132,Male,29,Kolkata,Gold
C041133,Male,19,Pune,Premium
C041134,Male,67,Delhi,Silver
C041135,Male,45,Bengaluru,Gold
C041136,Female,41,Hyderabad,Silver
C041137,Male,62,Kolkata,Premium
C041138,Male,33,Mumbai,Premium
C041139,Female,48,Kolkata,Silver
C041140,Female,38,Kolkata,Silver
C041141,Male,31,Kolkata,Gold
C041142,Female,54,Bengaluru,Gold
C041143,Male,68,Bengaluru,Premium
C041144,Male,61,Kolkata,Gold
C041145,Female,21,Mumbai,Premium
C041146,Male,20,Ahmedabad,Gold
C041147,Female,18,Pune,Silver
C041148,Female,57,Kolkata,Premium
C041149,Female,29,Bengaluru,Premium
C041150,Male,66,Pune,Gold
C041151,Female,63,Ahmedabad,Gold
C041152,Female,50,Hyderabad,Gold
C041153,Male,52,Hyderabad,Gold
C041154,Male,23,Pune,Gold
C041155,Female,38,Pune,Gold
C041156,Male,46,Kolkata,Gold
C041157,Female,37,Delhi,Silver
C041158,Female,19,Pune,Gold
C041159,Male,24,Mumbai,Silver
C041160,Female,57,Hyderabad,Gold
C041161,Female,38,Ahmedabad,Premium
C041162,Male,42,Kolkata,Gold
C041163,Male,67,Delhi,Silver
C041164,Male,38,Mumbai,Silver
C041165,Female,62,Pune,Silver
C041166,Male,50,Mumbai,Gold
C041167,Female,25,Pune,Premium
C041168,Male,53,Mumbai,Gold
C041169,Female,52,Chennai,Gold
C041170,Male,68,Kolkata,Silver
C041171,Female,25,Mumbai,Gold
C041172,Male,28,Kolkata,Silver
C041173,Male,60,Bengaluru,Premium
C041174,Female,22,Ahmedabad,Premium
C041175,Male,22,Chennai,Premium
C041176,Male,68,Bengaluru,Premium
C041177,Male,45,Mumbai,Gold
C041178,Female,63,Kolkata,Silver
C041179,Female,69,Chennai,Silver
C041180,Female,67,Hyderabad,Silver
C041181,Male,52,Pune,Silver
C041182,Male,25,Ahmedabad,Gold
C041183,Female,55,Mumbai,Gold
C041184,Male,41,Chennai,Gold
C041185,Male,68,Delhi,Gold
C041186,Male,68,Hyderabad,Silver
C041187,Male,51,Chennai,Gold
C041188,Male,50,Chennai,Silver
C041189,Male,31,Delhi,Premium
C041190,Male,66,Kolkata,Silver
C041191,Male,30,Bengaluru,Gold
C041192,Female,32,Hyderabad,Premium
C041193,Male,57,Pune,Premium
C041194,Female,70,Mumbai,Gold
C041195,Female,56,Bengaluru,Silver
C041196,Male,33,Delhi,Premium
C041197,Female,28,Mumbai,Silver
C041198,Male,41,Kolkata,Gold
C041199,Male,47,Chennai,Silver
C041200,Female,18,Pune,Premium
C041201,Female,34,Hyderabad,Gold
C041202,Male,19,Pune,Gold
C041203,Male,34,Kolkata,Premium
C041204,Male,26,Mumbai,Gold
C041205,Female,56,Pune,Premium
C041206,Male,65,Ahmedabad,Silver
C041207,Male,31,Hyderabad,Gold
C041208,Male,35,Hyderabad,Premium
C041209,Female,69,Kolkata,Premium
C041210,Female,59,Hyderabad,Silver
C041211,Male,64,Kolkata,Silver
C041212,Female,44,Mumbai,Gold
C041213,Male,43,Bengaluru,Gold
C041214,Female,47,Pune,Premium
C041215,Female,56,Chennai,Silver
C041216,Female,36,Ahmedabad,Premium
C041217,Male,59,Delhi,Gold
C041218,Male,56,Hyderabad,Premium
C041219,Male,44,Ahmedabad,Premium
C041220,Female,37,Chennai,Gold
C041221,Female,29,Pune,Gold
C041222,Male,69,Pune,Silver
C041223,Female,45,Mumbai,Gold
C041224,Female,70,Pune,Gold
C041225,Male,36,Ahmedabad,Gold
C041226,Male,65,Bengaluru,Premium
C041227,Female,29,Chennai,Premium
C041228,Female,34,Pune,Silver
C041229,Female,20,Ahmedabad,Silver
C041230,Female,52,Hyderabad,Silver
C041231,Male,27,Bengaluru,Silver
C041232,Male,32,Chennai,Premium
C041233,Female,60,Hyderabad,Gold
C041234,Female,37,Mumbai,Silver
C041235,Male,61,Mumbai,Silver
C041236,Male,51,Kolkata,Gold
C041237,Female,48,Chennai,Premium
C041238,Male,55,Chennai,Gold
C041239,Female,55,Mumbai,Premium
C041240,Male,60,Pune,Premium
C041241,Male,21,Ahmedabad,Silver
C041242,Male,25,Mumbai,Premium
C041243,Female,24,Delhi,Gold
C041244,Female,21,Delhi,Silver
C041245,Male,25,Bengaluru,Premium
C041246,Male,28,Kolkata,Gold
C041247,Female,45,Bengaluru,Gold
C041248,Male,24,Mumbai,Gold
C041249,Male,46,Delhi,Gold
C041250,Male,51,Hyderabad,Silver
C041251,Male,36,Hyderabad,Premium
C041252,Female,47,Ahmedabad,Silver
C041253,Male,39,Ahmedabad,Premium
C041254,Female,58,Hyderabad,Silver
C041255,Male,39,Hyderabad,Premium
C041256,Male,28,Delhi,Premium
C041257,Male,37,Delhi,Premium
C041258,Female,28,Delhi,Silver
C041259,Male,52,Hyderabad,Premium
C041260,Female,24,Bengaluru,Premium
C041261,Female,47,Mumbai,Silver
C041262,Male,63,Bengaluru,Premium
C041263,Male,26,Pune,Premium
C041264,Female,30,Kolkata,Premium
C041265,Male,52,Delhi,Premium
C041266,Female,26,Pune,Silver
C041267,Male,53,Bengaluru,Gold
C041268,Male,51,Pune,Gold
C041269,Female,18,Kolkata,Silver
C041270,Male,54,Kolkata,Gold
C041271,Male,69,Bengaluru,Premium
C041272,Male,43,Pune,Gold
C041273,Female,65,Kolkata,Silver
C041274,Male,65,Chennai,Premium
C041275,Female,24,Pune,Silver
C041276,Male,21,Kolkata,Silver
C041277,Female,44,Bengaluru,Silver
C041278,Female,31,Chennai,Gold
C041279,Male,31,Chennai,Silver
C041280,Male,41,Hyderabad,Gold
C041281,Female,29,Chennai,Silver
C041282,Male,68,Chennai,Premium
C041283,Male,22,Bengaluru,Gold
C041284,Female,49,Kolkata,Gold
C041285,Male,21,Chennai,Gold
C041286,Female,56,Ahmedabad,Silver
C041287,Female,26,Kolkata,Silver
C041288,Male,61,Chennai,Silver
C041289,Female,32,Hyderabad,Premium
C041290,Male,18,Pune,Silver
C041291,Male,50,Chennai,Gold
C041292,Female,42,Ahmedabad,Gold
C041293,Male,30,Kolkata,Gold
C041294,Male,56,Ahmedabad,Gold
C041295,Male,48,Hyderabad,Silver
C041296,Male,22,Bengaluru,Premium
C041297,Female,18,Pune,Silver
C041298,Female,58,Hyderabad,Silver
C041299,Male,29,Delhi,Silver
C041300,Male,43,Pune,Silver
C041301,Female,50,Kolkata,Silver
C041302,Male,35,Bengaluru,Premium
C041303,Female,41,Mumbai,Gold
C041304,Male,33,Kolkata,Premium
C041305,Male,40,Ahmedabad,Silver
C041306,Female,24,Bengaluru,Premium
C041307,Male,54,Bengaluru,Silver
C041308,Female,67,Ahmedabad,Gold
C041309,Male,60,Delhi,Premium
C041310,Female,28,Kolkata,Silver
C041311,Female,60,Ahmedabad,Premium
C041312,Female,26,Pune,Gold
C041313,Female,35,Kolkata,Gold
C041314,Female,58,Hyderabad,Premium
C041315,Female,57,Kolkata,Gold
C041316,Female,35,Ahmedabad,Gold
C041317,Male,20,Chennai,Gold
C041318,Female,56,Kolkata,Premium
C041319,Female,55,Hyderabad,Silver
C041320,Male,21,Delhi,Gold
C041321,Male,59,Mumbai,Premium
C041322,Female,24,Kolkata,Silver
C041323,Female,26,Kolkata,Premium
C041324,Male,54,Mumbai,Gold
C041325,Male,58,Delhi,Gold
C041326,Female,66,Bengaluru,Premium
C041327,Female,19,Hyderabad,Premium
C041328,Male,24,Delhi,Gold
C041329,Male,50,Delhi,Silver
C041330,Male,58,Kolkata,Gold
C041331,Female,69,Delhi,Premium
C041332,Male,38,Kolkata,Gold
C041333,Male,58,Kolkata,Premium
C041334,Female,18,Pune,Silver
C041335,Female,54,Chennai,Premium
C041336,Female,43,Bengaluru,Silver
C041337,Female,43,Pune,Silver
C041338,Female,33,Delhi,Silver
C041339,Female,20,Delhi,Gold
C041340,Female,35,Ahmedabad,Silver
C041341,Male,57,Bengaluru,Premium
C041342,Male,58,Chennai,Silver
C041343,Female,59,Delhi,Silver
C041344,Female,59,Delhi,Silver
C041345,Male,18,Kolkata,Gold
C041346,Female,31,Pune,Silver
C041347,Male,22,Bengaluru,Premium
C041348,Female,67,Mumbai,Premium
C041349,Female,45,Bengaluru,Silver
C041350,Female,31,Ahmedabad,Silver
C041351,Female,60,Kolkata,Gold
C041352,Male,41,Hyderabad,Gold
C041353,Female,47,Mumbai,Premium
C041354,Male,48,Bengaluru,Silver
C041355,Female,37,Pune,Silver
C041356,Male,63,Kolkata,Gold
C041357,Female,69,Delhi,Silver
C041358,Female,42,Pune,Premium
C041359,Female,67,Ahmedabad,Silver
C041360,Male,32,Chennai,Gold
C041361,Male,64,Chennai,Silver
C041362,Female,53,Delhi,Silver
C041363,Male,50,Chennai,Gold
C041364,Male,61,Ahmedabad,Gold
C041365,Female,46,Mumbai,Premium
C041366,Male,67,Bengaluru,Silver
C041367,Male,57,Pune,Premium
C041368,Male,27,Pune,Gold
C041369,Female,31,Hyderabad,Silver
C041370,Male,38,Kolkata,Silver
C041371,Male,61,Hyderabad,Silver
C041372,Female,29,Hyderabad,Silver
C041373,Female,52,Kolkata,Gold
C041374,Female,27,Chennai,Gold
C041375,Female,38,Delhi,Silver
C041376,Male,53,Hyderabad,Premium
C041377,Male,28,Pune,Premium
C041378,Female,53,Chennai,Gold
C041379,Male,36,Pune,Premium
C041380,Female,48,Kolkata,Silver
C041381,Male,18,Bengaluru,Gold
C041382,Male,43,Ahmedabad,Premium
C041383,Female,41,Chennai,Gold
C041384,Female,35,Chennai,Gold
C041385,Male,44,Mumbai,Gold
C041386,Male,45,Bengaluru,Silver
C041387,Female,58,Kolkata,Premium
C041388,Female,35,Kolkata,Premium
C041389,Female,68,Chennai,Premium
C041390,Male,59,Pune,Premium
C041391,Male,36,Pune,Gold
C041392,Female,20,Bengaluru,Premium
C041393,Female,42,Pune,Silver
C041394,Female,54,Pune,Silver
C041395,Female,43,Hyderabad,Silver
C041396,Male,65,Chennai,Premium
C041397,Male,51,Chennai,Silver
C041398,Male,51,Hyderabad,Silver
C041399,Female,46,Chennai,Premium
C041400,Male,27,Pune,Gold
C041401,Male,35,Mumbai,Premium
C041402,Female,20,Pune,Gold
C041403,Female,61,Ahmedabad,Gold
C041404,Male,67,Ahmedabad,Premium
C041405,Male,27,Ahmedabad,Premium
C041406,Female,40,Mumbai,Silver
C041407,Female,22,Bengaluru,Gold
C041408,Male,39,Delhi,Premium
C041409,Male,60,Delhi,Premium
C041410,Female,30,Pune,Gold
C041411,Male,54,Delhi,Gold
C041412,Male,41,Delhi,Silver
C041413,Female,54,Hyderabad,Premium
C041414,Female,40,Pune,Premium
C041415,Female,49,Delhi,Premium
C041416,Male,23,Mumbai,Premium
C041417,Female,45,Kolkata,Gold
C041418,Female,55,Bengaluru,Silver
C041419,Female,48,Kolkata,Silver
C041420,Male,53,Ahmedabad,Silver
C041421,Male,41,Ahmedabad,Silver
C041422,Female,36,Hyderabad,Premium
C041423,Male,55,Hyderabad,Silver
C041424,Female,20,Bengaluru,Premium
C041425,Male,65,Delhi,Silver
C041426,Female,55,Bengaluru,Silver
C041427,Female,35,Chennai,Premium
C041428,Female,64,Chennai,Silver
C041429,Male,33,Pune,Gold
C041430,Male,24,Mumbai,Gold
C041431,Male,59,Bengaluru,Gold
C041432,Female,38,Bengaluru,Premium
C041433,Female,27,Ahmedabad,Gold
C041434,Male,47,Mumbai,Gold
C041435,Male,32,Hyderabad,Silver
C041436,Female,36,Pune,Gold
C041437,Male,32,Hyderabad,Premium
C041438,Female,56,Kolkata,Silver
C041439,Male,35,Kolkata,Gold
C041440,Male,65,Ahmedabad,Premium
C041441,Female,19,Bengaluru,Premium
C041442,Female,56,Delhi,Silver
C041443,Female,55,Hyderabad,Gold
C041444,Male,67,Ahmedabad,Silver
C041445,Female,40,Hyderabad,Gold
C041446,Female,61,Ahmedabad,Premium
C041447,Male,34,Mumbai,Silver
C041448,Male,19,Mumbai,Silver
C041449,Male,44,Bengaluru,Gold
C041450,Female,51,Chennai,Premium
C041451,Male,56,Chennai,Premium
C041452,Male,50,Chennai,Silver
C041453,Female,46,Ahmedabad,Silver
C041454,Male,28,Bengaluru,Silver
C041455,Male,27,Pune,Premium
C041456,Male,39,Delhi,Gold
C041457,Female,24,Bengaluru,Premium
C041458,Female,45,Delhi,Gold
C041459,Female,46,Delhi,Premium
C041460,Male,35,Ahmedabad,Silver
C041461,Female,56,Bengaluru,Silver
C041462,Female,21,Delhi,Silver
C041463,Female,24,Bengaluru,Silver
C041464,Female,35,Bengaluru,Silver
C041465,Female,35,Delhi,Premium
C041466,Male,58,Kolkata,Silver
C041467,Male,37,Hyderabad,Silver
C041468,Female,48,Pune,Premium
C041469,Male,20,Ahmedabad,Gold
C041470,Female,47,Ahmedabad,Gold
C041471,Male,46,Kolkata,Gold
C041472,Female,45,Mumbai,Gold
C041473,Female,20,Chennai,Premium
C041474,Male,35,Delhi,Premium
C041475,Male,25,Hyderabad,Premium
C041476,Male,40,Kolkata,Premium
C041477,Male,39,Hyderabad,Silver
C041478,Female,32,Delhi,Silver
C041479,Female,29,Delhi,Silver
C041480,Male,45,Bengaluru,Silver
C041481,Male,70,Kolkata,Premium
C041482,Male,63,Kolkata,Silver
C041483,Male,52,Bengaluru,Gold
C041484,Female,47,Kolkata,Gold
C041485,Male,38,Pune,Premium
C041486,Male,28,Bengaluru,Silver
C041487,Male,26,Bengaluru,Premium
C041488,Male,43,Hyderabad,Silver
C041489,Male,28,Delhi,Gold
C041490,Female,69,Ahmedabad,Gold
C041491,Male,70,Pune,Gold
C041492,Female,54,Mumbai,Silver
C041493,Male,38,Delhi,Silver
C041494,Female,55,Ahmedabad,Silver
C041495,Male,32,Pune,Silver
C041496,Male,45,Chennai,Premium
C041497,Female,56,Delhi,Premium
C041498,Female,49,Hyderabad,Gold
C041499,Female,50,Bengaluru,Premium
C041500,Male,28,Ahmedabad,Silver
C041501,Male,65,Kolkata,Premium
C041502,Male,27,Chennai,Silver
C041503,Male,18,Ahmedabad,Silver
C041504,Female,51,Delhi,Gold
C041505,Male,21,Hyderabad,Premium
C041506,Male,66,Chennai,Gold
C041507,Male,58,Hyderabad,Silver
C041508,Female,50,Mumbai,Silver
C041509,Female,22,Ahmedabad,Gold
C041510,Male,26,Pune,Premium
C041511,Female,43,Mumbai,Premium
C041512,Male,39,Pune,Silver
C041513,Female,49,Chennai,Silver
C041514,Male,28,Chennai,Gold
C041515,Male,38,Pune,Silver
C041516,Female,18,Ahmedabad,Gold
C041517,Female,26,Mumbai,Premium
C041518,Male,40,Bengaluru,Silver
C041519,Female,35,Mumbai,Premium
C041520,Female,55,Pune,Gold
C041521,Female,69,Delhi,Premium
C041522,Male,68,Mumbai,Premium
C041523,Male,48,Bengaluru,Silver
C041524,Male,20,Bengaluru,Premium
C041525,Female,39,Delhi,Premium
C041526,Female,30,Kolkata,Silver
C041527,Female,35,Delhi,Premium
C041528,Male,52,Pune,Gold
C041529,Male,61,Kolkata,Gold
C041530,Male,37,Mumbai,Gold
C041531,Male,44,Bengaluru,Gold
C041532,Male,61,Mumbai,Gold
C041533,Male,69,Kolkata,Premium
C041534,Male,55,Mumbai,Gold
C041535,Female,26,Mumbai,Silver
C041536,Male,66,Ahmedabad,Premium
C041537,Male,25,Ahmedabad,Premium
C041538,Female,31,Ahmedabad,Gold
C041539,Female,70,Chennai,Silver
C041540,Male,58,Hyderabad,Silver
C041541,Female,34,Mumbai,Gold
C041542,Male,43,Ahmedabad,Gold
C041543,Female,62,Bengaluru,Gold
C041544,Male,59,Delhi,Premium
C041545,Male,41,Delhi,Premium
C041546,Female,33,Delhi,Gold
C041547,Female,35,Bengaluru,Silver
C041548,Male,59,Hyderabad,Gold
C041549,Male,34,Mumbai,Gold
C041550,Male,20,Bengaluru,Premium
C041551,Male,66,Pune,Gold
C041552,Male,19,Kolkata,Premium
C041553,Female,25,Ahmedabad,Premium
C041554,Male,45,Bengaluru,Premium
C041555,Female,44,Pune,Silver
C041556,Female,64,Pune,Silver
C041557,Male,48,Kolkata,Gold
C041558,Female,66,Pune,Premium
C041559,Female,56,Hyderabad,Gold
C041560,Female,67,Pune,Gold
C041561,Female,20,Bengaluru,Gold
C041562,Female,45,Delhi,Premium
C041563,Female,22,Bengaluru,Silver
C041564,Female,52,Mumbai,Premium
C041565,Female,36,Hyderabad,Gold
C041566,Female,35,Ahmedabad,Premium
C041567,Male,59,Kolkata,Silver
C041568,Male,61,Ahmedabad,Premium
C041569,Male,46,Mumbai,Premium
C041570,Male,24,Chennai,Silver
C041571,Male,59,Ahmedabad,Silver
C041572,Male,43,Hyderabad,Premium
C041573,Female,69,Hyderabad,Silver
C041574,Male,62,Mumbai,Gold
C041575,Male,49,Pune,Gold
C041576,Female,25,Chennai,Premium
C041577,Female,56,Kolkata,Silver
C041578,Female,38,Ahmedabad,Premium
C041579,Male,31,Delhi,Premium
C041580,Male,25,Bengaluru,Silver
C041581,Male,39,Hyderabad,Premium
C041582,Female,53,Hyderabad,Premium
C041583,Male,61,Bengaluru,Premium
C041584,Female,60,Delhi,Silver
C041585,Female,26,Pune,Silver
C041586,Female,24,Mumbai,Silver
C041587,Female,35,Pune,Silver
C041588,Male,25,Chennai,Premium
C041589,Male,33,Chennai,Silver
C041590,Male,48,Pune,Silver
C041591,Female,61,Chennai,Gold
C041592,Male,23,Kolkata,Premium
C041593,Female,23,Delhi,Premium
C041594,Male,56,Hyderabad,Silver
C041595,Female,43,Chennai,Gold
C041596,Female,27,Ahmedabad,Silver
C041597,Female,18,Hyderabad,Silver
C041598,Female,34,Kolkata,Premium
C041599,Male,59,Pune,Silver
C041600,Male,59,Pune,Gold
C041601,Male,31,Hyderabad,Silver
C041602,Male,47,Pune,Silver
C041603,Male,52,Kolkata,Gold
C041604,Female,62,Delhi,Silver
C041605,Male,47,Ahmedabad,Gold
C041606,Female,37,Delhi,Silver
C041607,Male,35,Bengaluru,Premium
C041608,Female,28,Mumbai,Premium
C041609,Male,42,Hyderabad,Premium
C041610,Male,22,Chennai,Premium
C041611,Male,62,Pune,Premium
C041612,Male,55,Mumbai,Premium
C041613,Male,54,Kolkata,Silver
C041614,Female,28,Hyderabad,Premium
C041615,Female,69,Hyderabad,Gold
C041616,Female,56,Bengaluru,Gold
C041617,Male,53,Bengaluru,Gold
C041618,Male,23,Pune,Gold
C041619,Male,64,Bengaluru,Premium
C041620,Female,53,Mumbai,Silver
C041621,Female,63,Delhi,Premium
C041622,Male,68,Delhi,Gold
C041623,Female,39,Pune,Premium
C041624,Male,70,Bengaluru,Gold
C041625,Female,62,Bengaluru,Gold
C041626,Male,18,Kolkata,Silver
C041627,Female,50,Delhi,Silver
C041628,Female,27,Ahmedabad,Gold
C041629,Female,21,Chennai,Silver
C041630,Male,64,Mumbai,Gold
C041631,Male,48,Mumbai,Premium
C041632,Male,51,Bengaluru,Silver
C041633,Female,58,Bengaluru,Gold
C041634,Male,28,Bengaluru,Silver
C041635,Male,54,Ahmedabad,Gold
C041636,Male,58,Bengaluru,Premium
C041637,Male,46,Ahmedabad,Gold
C041638,Female,54,Mumbai,Premium
C041639,Female,20,Bengaluru,Gold
C041640,Female,48,Bengaluru,Silver
C041641,Female,42,Hyderabad,Silver
C041642,Female,68,Ahmedabad,Gold
C041643,Female,48,Pune,Gold
C041644,Female,53,Chennai,Silver
C041645,Male,41,Bengaluru,Gold
C041646,Male,39,Ahmedabad,Silver
C041647,Female,65,Bengaluru,Premium
C041648,Female,32,Delhi,Gold
C041649,Male,28,Bengaluru,Premium
C041650,Male,19,Hyderabad,Silver
C041651,Male,19,Delhi,Premium
C041652,Male,30,Bengaluru,Silver
C041653,Female,19,Hyderabad,Silver
C041654,Male,46,Chennai,Gold
C041655,Female,38,Hyderabad,Silver
C041656,Female,60,Bengaluru,Silver
C041657,Female,20,Ahmedabad,Silver
C041658,Male,18,Delhi,Premium
C041659,Female,48,Kolkata,Silver
C041660,Male,42,Chennai,Silver
C041661,Female,20,Kolkata,Gold
C041662,Female,65,Chennai,Premium
C041663,Male,24,Delhi,Premium
C041664,Male,53,Hyderabad,Premium
C041665,Male,22,Chennai,Silver
